date,direct_burn,direct_burn_kbd,temp_mean_mean,temp_mean_max,temp_mean_std,temp_max_mean,temp_max_max,temp_min_mean,temp_min_min,temp_range_mean,temp_range_max,extreme_heat_sum,very_hot_sum,hot_sum,cooling_degree_days_24_sum,humidity_mean_mean,precipitation_sum,heat_index_mean,heat_index_max,temp_mean_mean_ma3,cooling_degree_days_24_sum_ma3,temp_mean_mean_ma6,cooling_degree_days_24_sum_ma6,temp_mean_lag1,temp_mean_lag2,temp_mean_lag12,month,quarter,month_sin,month_cos,direct_burn_lag1,direct_burn_lag2,direct_burn_lag3,direct_burn_lag12,direct_burn_ma3,direct_burn_ma6,direct_burn_ma12,is_summer,summer_heat,humidity_heat
2014-11-01,354000,354.0,22.514722222222222,27.083333333333336,2.1068019327360448,27.248611111111114,32.425,17.645555555555557,14.15,9.603055555555555,12.350000000000001,0,0,0,8.866666666666667,51.81944444444445,13.758333333333333,24.781106434855282,30.45266721944516,27.673058542413383,129.56944444444443,30.63470280764636,212.07638888888889,28.708064516129035,31.796388888888888,23.053055555555556,11,4,-0.5000000000000004,0.8660254037844384,512.0,648.0,769.0,342.0,504.6666666666667,668.1666666666666,549.5833333333334,0,0.0,11.667003973765434
2014-12-01,386000,386.0,19.830376344086023,22.01666666666667,1.0439187840622663,24.945967741935487,27.808333333333334,14.676881720430108,12.408333333333335,10.269086021505377,13.083333333333332,0,0,0,0.0,57.733870967741936,3.7666666666666666,21.687706520880948,25.818027143304747,23.68438769414576,51.605555555555526,28.48805256869773,168.525,22.514722222222222,28.708064516129035,18.30510752688172,12,4,-2.4492935982947064e-16,1.0,354.0,512.0,648.0,343.0,417.3333333333333,594.6666666666666,553.1666666666666,0,0.0,11.448843890912244
2015-01-01,276000,276.0,17.76478494623656,23.008333333333333,2.5978344878541337,23.548655913978493,29.875000000000004,11.666666666666668,7.075,11.881989247311829,16.008333333333333,0,0,0,0.0,45.41666666666667,5.25,17.416109902448824,25.062836203245414,20.03662783751493,2.955555555555518,25.78755973715651,117.02500000000002,19.830376344086023,22.514722222222222,17.60241935483871,1,1,0.49999999999999994,0.8660254037844387,386.0,354.0,512.0,370.0,338.6666666666667,490.8333333333333,545.3333333333334,0,0.0,8.06817316308244
2015-02-01,315000,315.0,21.30892857142857,25.241666666666667,2.575658580301553,26.882440476190478,31.00833333333333,15.369047619047619,9.866666666666667,11.513392857142858,14.075,0,0,0,3.5583333333333336,44.029761904761905,0.11666666666666665,22.030823136333208,27.313454523834558,19.634696620583718,1.1861111111110734,23.65387758149855,65.37777777777778,17.76478494623656,19.830376344086023,19.079761904761906,2,1,0.8660254037844386,0.5000000000000001,276.0,386.0,354.0,353.0,325.6666666666667,415.1666666666667,542.1666666666666,0,0.0,9.382270514455781
2015-03-01,351000,351.0,23.470161290322583,27.85,1.7321828101944363,28.77715053763441,33.875,18.15752688172043,14.449999999999998,10.619623655913978,15.458333333333337,0,0,0,12.916666666666668,49.95698924731183,27.241666666666664,25.95466187948867,32.895990956870065,20.847958269329236,5.491666666666629,22.266172981737498,28.548611111111114,21.30892857142857,17.76478494623656,23.634677419354837,3,1,1.0,6.123233995736766e-17,315.0,276.0,386.0,356.0,314.0,365.6666666666667,541.75,0,0.0,11.724985952133197
2015-04-01,358000,358.0,27.0425,30.89166666666667,2.527012446769953,32.71138888888889,36.46666666666667,20.770833333333332,15.916666666666668,11.940555555555555,14.45,0,0,0,96.00000000000003,34.66388888888889,0.175,28.370295538459413,33.90731749701348,23.94052995391705,37.49166666666664,21.988578895715992,20.223611111111115,23.470161290322583,21.30892857142857,28.31,4,2,0.8660254037844387,-0.4999999999999998,351.0,315.0,276.0,484.0,341.3333333333333,340.0,531.25,0,0.0,9.373982152777778
2015-05-01,677000,677.0,31.900268817204303,34.30833333333334,1.3126935198973175,37.05913978494623,40.08333333333333,25.68037634408602,23.475,11.378763440860215,15.43333333333333,0,0,1,244.90833333333336,35.41935483870968,0.4583333333333333,35.60150072312824,37.62097761845862,27.470976702508963,117.94166666666665,23.55283666154634,59.5638888888889,27.0425,23.470161290322583,31.02741935483871,5,2,0.49999999999999994,-0.8660254037844387,358.0,351.0,315.0,680.0,462.0,393.8333333333333,531.0,0,0.0,11.298869406867848
2015-06-01,894000,894.0,32.93972222222222,34.1,0.790283678071558,38.63305555555555,40.34166666666667,26.065555555555555,24.124999999999996,12.5675,14.325000000000003,0,0,2,268.19166666666666,31.541666666666668,0.0,36.16953988340207,38.10360362246053,30.627497013142175,203.0333333333333,25.737727641235708,104.2625,31.900268817204303,27.0425,32.71027777777778,6,2,1.2246467991473532e-16,-1.0,677.0,358.0,351.0,827.0,643.0,478.5,536.5833333333334,1,32.93972222222222,10.389737384259261
2015-07-01,848000,848.0,34.4236559139785,35.78333333333333,0.8813344700104925,40.15537634408602,41.733333333333334,27.27715053763441,25.175,12.878225806451614,14.400000000000002,0,0,18,323.1333333333334,30.720430107526884,0.0,38.164488322543214,40.87596398177767,33.08788231780167,278.74444444444447,28.514206135859364,158.11805555555557,32.93972222222222,31.900268817204303,33.96774193548387,7,3,-0.4999999999999997,-0.8660254037844388,894.0,677.0,358.0,899.0,806.3333333333334,573.8333333333334,532.3333333333334,1,34.4236559139785,10.57509515550931
2015-08-01,848000,848.0,34.789516129032265,35.608333333333334,0.43506580888931967,40.21370967741935,41.71666666666666,27.933333333333334,26.333333333333332,12.28037634408602,14.349999999999998,0,0,21,334.475,36.54838709677419,0.0,40.52899149350621,42.2991293479633,34.050964755077665,308.59999999999997,30.76097072879331,213.27083333333337,34.4236559139785,32.93972222222222,34.11102150537634,8,3,-0.8660254037844385,-0.5000000000000004,848.0,894.0,677.0,769.0,863.3333333333334,662.6666666666666,538.9166666666666,1,34.789516129032265,12.715007023933403
2015-09-01,744000,744.0,32.50416666666667,35.15,0.979795286109291,37.68277777777778,40.541666666666664,26.290000000000003,22.983333333333334,11.392777777777779,12.900000000000006,0,0,1,255.12500000000003,39.527777777777786,0.0,37.69549747349053,40.450816244695545,33.90577956989248,304.24444444444447,32.266638291517324,253.6388888888889,34.789516129032265,34.4236559139785,31.796388888888888,9,3,-1.0,-1.8369701987210297e-16,848.0,848.0,894.0,648.0,813.3333333333334,728.1666666666666,546.9166666666666,1,32.50416666666667,12.848174768518522
2015-10-01,667000,667.0,29.956182795698926,31.916666666666664,1.0913293960382031,34.96935483870968,37.575,24.187634408602154,22.59166666666667,10.781720430107528,13.208333333333336,0,0,0,184.64166666666665,42.314516129032256,0.8750000000000001,34.32430797400925,35.65510451492398,32.416621863799286,258.0805555555555,32.75225209080048,268.4125,32.50416666666667,34.789516129032265,28.708064516129035,10,4,-0.8660254037844386,0.5000000000000001,744.0,848.0,848.0,512.0,753.0,779.6666666666666,559.8333333333334,0,0.0,12.675813800728408
2015-11-01,497000,497.0,23.51,27.883333333333336,2.186449693118142,27.90888888888889,32.708333333333336,18.970833333333335,15.55,8.938055555555556,12.316666666666666,0,0,0,23.250000000000004,58.00833333333333,22.475,27.24597784575658,32.200316623638564,28.656783154121864,154.33888888888887,31.353873954599766,231.46944444444446,29.956182795698926,32.50416666666667,22.514722222222222,11,4,-0.5000000000000004,0.8660254037844384,667.0,744.0,848.0,354.0,636.0,749.6666666666666,571.75,0,0.0,13.637759166666667
2015-12-01,392000,392.0,18.187096774193552,22.058333333333334,2.003608825933749,22.74435483870968,27.191666666666663,13.970698924731183,9.541666666666668,8.773655913978494,11.675,0,0,0,0.0,56.86827956989247,29.758333333333333,19.305557572621773,27.78656023440814,23.884426523297492,69.29722222222217,28.895103046594986,186.77083333333334,23.51,29.956182795698926,19.830376344086023,12,4,-2.4492935982947064e-16,1.0,497.0,667.0,744.0,386.0,518.6666666666666,666.0,572.25,0,0.0,10.342689039195283
2016-01-01,293000,293.0,17.7505376344086,21.225,2.607434115040529,22.56989247311828,26.53333333333333,13.20510752688172,7.075,9.36478494623656,11.633333333333335,0,0,0,0.0,55.45967741935484,6.425000000000001,18.54962538890043,22.995823649463976,19.81587813620072,7.749999999999964,26.116250000000004,132.9152777777778,18.187096774193552,23.51,17.76478494623656,1,1,0.49999999999999994,0.8660254037844387,392.0,497.0,667.0,276.0,394.0,573.5,573.6666666666666,0,0.0,9.84439091224419
2016-02-01,291000,291.0,19.756034482758622,24.4,2.2498665045844426,25.085919540229884,29.825,14.539080459770116,11.283333333333333,10.54683908045977,14.2,0,0,0,0.3999999999999986,47.316091954022994,2.658333333333333,20.328342547347738,28.76110432851994,18.56455629712026,0.13333333333329497,23.610669725621065,77.23611111111111,17.7505376344086,18.187096774193552,21.30892857142857,2,1,0.8660254037844386,0.5000000000000001,293.0,392.0,497.0,315.0,325.3333333333333,480.6666666666667,571.6666666666666,0,0.0,9.34778344233056
2016-03-01,397000,397.0,24.010215053763442,29.65833333333334,2.219721902081575,29.373924731182797,35.15,18.81021505376344,15.041666666666668,10.563709677419354,13.841666666666669,0,0,0,28.175,48.34139784946237,6.6,26.44234237947121,32.30071005373344,20.505595723643555,9.524999999999961,22.195011123470522,39.411111111111104,19.756034482758622,17.7505376344086,23.470161290322583,3,1,1.0,6.123233995736766e-17,291.0,293.0,392.0,351.0,327.0,422.8333333333333,575.5,0,0.0,11.606873583651291
2016-04-01,501000,501.0,26.540000000000003,30.383333333333336,2.4857442204502687,31.54722222222222,35.733333333333334,20.981944444444444,15.200000000000003,10.565277777777776,13.45000000000001,0,0,0,82.57500000000002,47.43055555555556,24.7,30.095106272083843,33.683595190522574,23.435416512174026,37.04999999999997,21.62564732418737,22.400000000000006,24.010215053763442,19.756034482758622,27.0425,4,2,0.8660254037844387,-0.4999999999999998,397.0,291.0,293.0,358.0,396.3333333333333,395.1666666666667,587.4166666666666,0,0.0,12.588069444444445
2016-05-01,660000,660.0,31.603494623655916,33.35,1.1890993599918782,37.18387096774194,39.825,25.40215053763441,22.291666666666668,11.781720430107528,14.65000000000001,0,0,0,235.70833333333337,36.11290322580645,3.9166666666666665,35.35385034709265,38.01973896516441,27.38456989247312,115.48611111111109,22.97456309479669,57.809722222222234,26.540000000000003,24.010215053763442,31.900268817204303,5,2,0.49999999999999994,-0.8660254037844387,501.0,397.0,291.0,677.0,519.3333333333334,422.3333333333333,586.0,0,0.0,11.412939429413804
2016-06-01,704000,704.0,33.31194444444444,36.025000000000006,1.3600690259791388,38.94111111111111,41.35000000000001,26.509999999999998,23.633333333333333,12.431111111111113,13.783333333333339,0,0,7,279.35833333333335,34.422222222222224,0.0,37.526330837299156,40.65221333827527,30.485146356033454,199.21388888888887,25.495371039838506,104.36944444444445,31.603494623655916,26.540000000000003,32.93972222222222,6,2,1.2246467991473532e-16,-1.0,660.0,501.0,397.0,894.0,621.6666666666666,474.3333333333333,570.1666666666666,1,33.31194444444444,11.466711543209875
2016-07-01,697000,697.0,34.82096774193548,36.28333333333334,0.6983176575002122,40.06344086021505,41.708333333333336,28.526075268817205,25.816666666666666,11.537365591397851,13.874999999999996,0,0,14,335.45000000000005,34.255376344086024,0.0,39.888386207219334,43.010083274081126,33.24546893667861,283.50555555555553,28.34044272442632,160.2777777777778,33.31194444444444,31.603494623655916,34.4236559139785,7,3,-0.4999999999999997,-0.8660254037844388,704.0,660.0,501.0,848.0,687.0,541.6666666666666,557.5833333333334,1,34.82096774193548,11.928053546652793
2016-08-01,739000,739.0,34.642473118279575,35.925000000000004,0.676877891357694,39.78360215053764,41.15833333333334,28.22204301075269,26.333333333333332,11.561559139784949,13.00833333333333,0,0,11,329.91666666666674,35.80107526881721,0.0,40.05834042712839,42.08492826199055,34.25846176821984,314.9083333333333,30.82151583034648,215.19722222222228,34.82096774193548,33.31194444444444,34.789516129032265,8,3,-0.8660254037844385,-0.5000000000000004,697.0,704.0,660.0,848.0,713.3333333333334,616.3333333333334,548.5,1,34.642473118279575,12.402377876055038
2016-09-01,490000,490.0,32.29694444444444,34.641666666666666,1.3950076616698197,37.631388888888885,40.19166666666666,26.001944444444444,23.041666666666668,11.629444444444443,13.000000000000004,0,0,1,248.90833333333336,39.66944444444445,0.0,37.406615889987755,40.38785313159794,33.9201284348865,304.7583333333333,32.20263739545998,251.98611111111117,34.642473118279575,34.82096774193548,32.50416666666667,9,3,-1.0,-1.8369701987210297e-16,739.0,697.0,704.0,744.0,642.0,631.8333333333334,527.3333333333334,1,32.29694444444444,12.812018433641976
2016-10-01,492000,492.0,27.65510752688172,28.575,0.531841130463383,33.08010752688172,34.13333333333333,21.473387096774193,19.6,11.60672043010753,13.383333333333336,0,0,0,113.30833333333334,40.98924731182796,0.16666666666666669,30.529697722348423,31.906625640191386,31.53150836320192,230.71111111111108,32.388488649940264,257.1083333333334,32.29694444444444,34.642473118279575,29.956182795698926,10,4,-0.8660254037844386,0.5000000000000001,490.0,739.0,697.0,667.0,573.6666666666666,630.3333333333334,512.75,0,0.0,11.335620418545497
2016-11-01,352000,352.0,23.277222222222225,27.46666666666667,2.040049128574781,28.311111111111114,32.825,17.900277777777777,15.283333333333333,10.410833333333333,13.733333333333338,0,0,0,14.225000000000001,48.608333333333334,18.266666666666666,25.338764333971856,30.241660651021306,27.743091397849465,125.48055555555551,31.00077658303465,220.19444444444446,27.65510752688172,32.29694444444444,23.51,11,4,-0.5000000000000004,0.8660254037844384,492.0,490.0,739.0,497.0,444.6666666666667,579.0,500.6666666666667,0,0.0,11.31466976851852
2016-12-01,353000,353.0,20.08709677419355,23.175,1.7110694061156027,25.338978494623657,28.366666666666667,15.136559139784946,12.750000000000002,10.20241935483871,13.583333333333334,0,0,0,0.0,54.88978494623656,0.9166666666666667,21.785878850708865,29.023271341610457,23.6731421744325,42.511111111111056,28.7966353046595,173.63472222222222,23.277222222222225,27.65510752688172,18.187096774193552,12,4,-2.4492935982947064e-16,1.0,352.0,492.0,490.0,392.0,399.0,520.5,497.4166666666667,0,0.0,11.02576422129726
2017-01-01,252000,252.0,19.275537634408604,21.825,1.6233010142286288,25.301881720430107,28.56666666666667,13.756989247311829,10.100000000000001,11.54489247311828,15.125000000000004,0,0,0,0.0,49.95430107526882,2.6416666666666666,19.945005070853885,23.859221603851307,20.879952210274794,4.74166666666661,26.205730286738355,117.72638888888889,20.08709677419355,23.277222222222225,17.7505376344086,1,1,0.49999999999999994,0.8660254037844387,353.0,352.0,492.0,293.0,319.0,446.3333333333333,494.0,0,0.0,9.628960103769224
2017-02-01,283000,283.0,17.38511904761905,21.116666666666664,2.012756842929506,22.343154761904763,26.791666666666668,12.954166666666667,8.05,9.388988095238094,12.741666666666667,0,0,0,0.0,53.25892857142857,38.375,17.766026110750893,21.994341111761944,18.9159178187404,0.0,23.32950460829493,62.740277777777784,19.275537634408604,20.08709677419355,19.756034482758622,2,1,0.8660254037844386,0.5000000000000001,252.0,353.0,352.0,291.0,296.0,370.3333333333333,493.3333333333333,0,0.0,9.259128135629252
2017-03-01,305000,305.0,22.656182795698925,27.291666666666668,1.839120874602278,28.276881720430108,33.43333333333333,17.44704301075269,14.858333333333333,10.829838709677418,13.76666666666667,0,0,0,9.641666666666673,50.723118279569896,16.733333333333334,24.846438678440983,31.74331518653759,19.772279825908857,3.213888888888834,21.722711000170676,22.8625,17.38511904761905,19.275537634408604,24.010215053763442,3,1,1.0,6.123233995736766e-17,283.0,252.0,353.0,397.0,280.0,339.5,485.6666666666667,0,0.0,11.49192239709793
2017-04-01,421000,421.0,28.725277777777777,31.758333333333333,1.9691362384413078,34.98111111111111,39.358333333333334,22.479444444444443,18.4,12.501666666666667,15.050000000000004,0,0,0,141.75833333333333,32.575,0.4166666666666667,30.2347158261485,33.43661423945537,22.922193207031913,50.46666666666661,21.901072708653356,27.604166666666668,22.656182795698925,17.38511904761905,26.540000000000003,4,2,0.8660254037844387,-0.4999999999999998,305.0,283.0,252.0,501.0,336.3333333333333,327.6666666666667,479.0,0,0.0,9.357259236111112
2017-05-01,604000,604.0,32.58037634408602,34.666666666666664,1.2381634928899556,38.17956989247312,41.24166666666667,26.551075268817204,24.116666666666667,11.628494623655914,13.533333333333331,0,0,4,265.9916666666667,30.696236559139788,2.3166666666666664,35.38153694503034,38.249021372035074,27.987278972520908,139.1305555555555,23.451598395630654,69.56527777777778,28.725277777777777,22.656182795698925,31.603494623655916,5,2,0.49999999999999994,-0.8660254037844387,421.0,305.0,283.0,660.0,443.3333333333333,369.6666666666667,474.3333333333333,0,0.0,10.000949394438663
2017-06-01,680000,680.0,33.38472222222222,35.5,1.412027704468457,39.69694444444444,42.00833333333333,26.60472222222222,22.90833333333333,13.092222222222222,15.341666666666661,0,1,15,281.5416666666667,30.65277777777778,0.0,36.59759077404491,40.14983624631299,31.563458781362005,229.76388888888883,25.66786930363543,116.4888888888889,32.58037634408602,28.725277777777777,33.31194444444444,6,2,1.2246467991473532e-16,-1.0,604.0,421.0,305.0,704.0,568.3333333333334,424.1666666666667,472.3333333333333,1,33.38472222222222,10.233344714506174
2017-07-01,657000,657.0,36.01801075268818,37.32500000000001,0.6308947818824071,41.9747311827957,44.125,29.351881720430107,26.974999999999998,12.622849462365592,15.23333333333333,0,16,31,372.55833333333334,25.225806451612904,0.0,38.78503424005654,41.24558659851397,33.9943697729988,306.6972222222222,28.458281490015363,178.58194444444447,33.38472222222222,32.58037634408602,34.82096774193548,7,3,-0.4999999999999997,-0.8660254037844388,680.0,604.0,421.0,697.0,647.0,491.6666666666667,469.0,1,36.01801075268818,9.085833680194243
2017-08-01,659000,659.0,35.31586021505377,36.825,0.6828668964940067,40.767473118279575,42.675,29.622043010752687,27.625,11.145430107526883,13.433333333333334,0,2,27,350.7916666666667,34.02688172043011,0.0,40.57944803912975,41.99321112143778,34.90619772998806,334.9638888888889,31.44673835125448,237.04722222222222,36.01801075268818,33.38472222222222,34.642473118279575,8,3,-0.8660254037844385,-0.5000000000000004,657.0,680.0,604.0,739.0,665.3333333333334,554.3333333333334,462.3333333333333,1,35.31586021505377,12.01688598392878
2017-09-01,660000,660.0,32.48861111111111,34.075,1.109877032584461,38.495,41.883333333333326,26.055833333333332,22.95,12.439166666666665,15.283333333333328,0,0,2,254.65833333333336,35.00277777777778,0.0,36.43160727605767,38.870054107885416,34.60749402628435,326.00277777777774,33.08547640382318,277.8833333333334,35.31586021505377,36.01801075268818,32.29694444444444,9,3,-1.0,-1.8369701987210297e-16,659.0,657.0,680.0,490.0,658.6666666666666,613.5,476.5,1,32.48861111111111,11.371916350308643
2017-10-01,408000,408.0,28.841129032258063,30.741666666666667,1.0872470661242075,34.91209677419355,36.4,22.385215053763442,20.166666666666668,12.526881720430108,13.725000000000005,0,0,0,150.075,40.31720430107527,0.0,32.192578848511936,34.84578657534915,32.21520011947431,251.8416666666666,33.10478494623656,279.26944444444445,32.48861111111111,35.31586021505377,27.65510752688172,10,4,-0.8660254037844386,0.5000000000000001,660.0,659.0,657.0,492.0,575.6666666666666,611.3333333333334,469.5,0,0.0,11.627936914672215
2017-11-01,304000,304.0,23.5775,26.51666666666667,2.3176000249134723,28.87666666666667,32.3,18.33527777777778,14.491666666666667,10.54138888888889,13.341666666666661,0,0,0,19.516666666666662,49.58888888888889,7.208333333333334,25.937523506629553,28.961389823451054,28.30241338112306,141.41666666666663,31.604305555555555,238.19027777777777,28.841129032258063,32.48861111111111,23.277222222222225,11,4,-0.5000000000000004,0.8660254037844384,408.0,660.0,659.0,352.0,457.3333333333333,561.3333333333334,465.5,0,0.0,11.69182027777778
2017-12-01,260000,260.0,19.184677419354838,22.308333333333334,1.463603329897802,25.384139784946235,30.233333333333334,13.686827956989248,10.366666666666669,11.69731182795699,15.600000000000001,0,0,0,0.0,44.76075268817205,0.26666666666666666,19.196236604779404,24.97752604832819,23.867768817204297,56.53055555555551,29.237631421744325,191.26666666666665,23.5775,28.841129032258063,20.08709677419355,12,4,-2.4492935982947064e-16,1.0,304.0,408.0,660.0,353.0,324.0,491.3333333333333,457.75,0,0.0,8.587206013701007
2018-01-01,327000,327.0,17.899193548387096,20.616666666666667,1.3972465562913727,23.774193548387096,27.03333333333333,12.512365591397849,10.108333333333334,11.261827956989247,14.86666666666667,0,0,0,0.0,40.63709677419355,0.5,16.982660306314557,20.087037211876314,20.22045698924731,6.5055555555555165,26.21782855436081,129.17361111111111,19.184677419354838,23.5775,19.275537634408604,1,1,0.49999999999999994,0.8660254037844387,260.0,304.0,408.0,252.0,297.0,436.3333333333333,464.0,0,0.0,7.273712604058273
2018-02-01,343000,343.0,21.50863095238095,27.200000000000003,2.473216073789035,27.62529761904762,35.300000000000004,15.702380952380953,11.625,11.922916666666667,15.941666666666666,0,0,0,5.833333333333336,43.711309523809526,12.6,22.24821433987852,27.13997519952224,19.530833973374296,1.9444444444444073,23.916623677248676,71.68055555555556,17.899193548387096,19.184677419354838,17.38511904761905,2,1,0.8660254037844386,0.5000000000000001,327.0,260.0,304.0,283.0,310.0,383.6666666666667,469.0,0,0.0,9.401704249929137
2018-03-01,350000,350.0,25.28844086021505,30.38333333333333,2.4215818573313337,31.609408602150538,37.666666666666664,19.105645161290322,15.216666666666665,12.503763440860215,15.208333333333332,0,0,0,54.66666666666665,37.87096774193548,4.166666666666666,26.383014971147002,31.48169516199441,21.565421786994364,20.166666666666625,22.716595302099336,38.348611111111104,21.50863095238095,17.899193548387096,22.656182795698925,3,1,1.0,6.123233995736766e-17,343.0,327.0,260.0,305.0,340.0,332.0,472.75,0,0.0,9.576977280610473
2018-04-01,388000,388.0,27.096666666666668,31.075,1.4830582206453504,32.77583333333333,36.858333333333334,21.26388888888889,18.8,11.511944444444445,13.541666666666668,0,0,0,92.89999999999999,40.78611111111111,8.766666666666666,29.618792749775327,33.948243793355715,24.631246159754223,51.13333333333329,22.42585157450077,28.81944444444444,25.28844086021505,21.50863095238095,28.725277777777777,4,2,0.8660254037844387,-0.4999999999999998,350.0,343.0,327.0,421.0,360.3333333333333,328.6666666666667,470.0,0,0.0,11.051676574074074
2018-05-01,412000,412.0,31.589247311827958,34.21666666666667,1.8279215498356727,37.508602150537634,41.93333333333334,25.31693548387097,21.958333333333332,12.191666666666668,15.641666666666666,0,0,2,235.26666666666668,29.927419354838708,1.2249999999999999,33.70620266127278,37.969078589809406,27.991451612903223,127.61111111111107,23.76114279313876,64.77777777777779,27.096666666666668,25.28844086021505,32.58037634408602,5,2,0.49999999999999994,-0.8660254037844387,388.0,350.0,343.0,604.0,383.3333333333333,346.6666666666667,454.0,0,0.0,9.453846514047866
2018-06-01,468000,468.0,34.25222222222222,35.483333333333334,0.8223527518840631,39.945277777777775,42.891666666666666,27.976388888888888,26.183333333333337,11.96888888888889,15.816666666666663,0,2,13,307.5666666666666,29.138888888888893,0.0,37.44208818072473,41.399428235163285,30.979378733572286,211.91111111111104,26.272400260283323,116.03888888888889,31.589247311827958,27.096666666666668,33.38472222222222,6,2,1.2246467991473532e-16,-1.0,412.0,388.0,350.0,680.0,422.6666666666667,381.3333333333333,436.3333333333333,1,34.25222222222222,9.980716975308644
2018-07-01,580000,580.0,35.032526881720436,36.116666666666674,0.5879710674047988,40.596774193548384,42.0,28.861021505376346,27.116666666666667,11.735752688172044,13.958333333333332,0,0,22,342.0083333333334,28.876344086021508,0.0,38.5116480294048,40.86404595118572,33.62466547192354,294.9472222222222,29.127955815838877,173.0402777777778,34.25222222222222,31.589247311827958,36.01801075268818,7,3,-0.4999999999999997,-0.8660254037844388,468.0,412.0,388.0,657.0,486.6666666666667,423.5,429.9166666666667,1,35.032526881720436,10.116113004393574
2018-08-01,490000,490.0,34.49327956989247,35.90833333333334,0.568096314843768,40.06908602150538,41.13333333333333,28.38279569892473,26.65,11.686290322580646,13.191666666666663,0,0,17,325.2916666666667,31.545698924731184,0.0,38.5301103154034,40.60476357362364,34.592676224611715,324.9555555555555,31.292063918757467,226.28333333333333,35.032526881720436,34.25222222222222,35.31586021505377,8,3,-0.8660254037844385,-0.5000000000000004,580.0,468.0,412.0,659.0,512.6666666666666,448.0,415.8333333333333,1,34.49327956989247,10.881146122384092
2018-09-01,536000,536.0,33.433888888888895,36.28333333333333,1.0444960042706846,39.21055555555555,41.6,27.28861111111111,24.083333333333332,11.921944444444444,13.433333333333337,0,0,6,283.0166666666667,37.74722222222223,0.0,38.69188534294112,41.29557965430376,34.31989844683393,316.7722222222222,32.649638590203104,264.3416666666667,34.49327956989247,35.032526881720436,32.48861111111111,9,3,-1.0,-1.8369701987210297e-16,490.0,580.0,468.0,660.0,535.3333333333334,479.0,405.5,1,33.433888888888895,12.620364336419756
2018-10-01,333000,333.0,28.60725806451613,30.725000000000005,2.0180524874972643,33.96451612903226,36.825,23.046236559139786,18.491666666666667,10.918279569892475,13.241666666666667,0,0,0,143.9666666666667,45.013440860215056,7.8999999999999995,32.75175690633958,35.20918849415214,32.1781421744325,250.75833333333333,32.90140382317802,272.8527777777778,33.433888888888895,34.49327956989247,28.841129032258063,10,4,-0.8660254037844386,0.5000000000000001,536.0,490.0,580.0,408.0,453.0,469.8333333333333,399.25,0,0.0,12.877111190600072
2018-11-01,328000,328.0,22.449444444444445,25.316666666666666,1.524223207307918,27.736666666666668,30.675000000000004,17.897499999999997,13.758333333333335,9.839166666666666,11.800000000000004,0,0,0,3.0166666666666657,61.98055555555556,53.15833333333334,26.22603631539071,29.375172006423494,28.163530465949822,143.33333333333331,31.378103345280767,234.14444444444447,28.60725806451613,33.433888888888895,23.5775,11,4,-0.5000000000000004,0.8660254037844384,333.0,536.0,490.0,304.0,399.0,455.8333333333333,401.25,0,0.0,13.914290385802472
2018-12-01,364000,364.0,20.234139784946237,22.075,1.2920973383072543,25.43037634408602,27.916666666666668,15.534139784946237,12.516666666666667,9.896236559139783,12.566666666666666,0,0,0,0.0,56.37096774193548,8.391666666666667,22.130116604048705,25.343014904830305,23.76361409796894,48.99444444444441,29.041756272401432,182.88333333333335,22.449444444444445,28.60725806451613,19.184677419354838,12,4,-2.4492935982947064e-16,1.0,328.0,333.0,536.0,260.0,341.6666666666667,438.5,409.9166666666667,0,0.0,11.406180411030178
2019-01-01,377000,377.0,20.0,24.325,2.3695082706005572,25.603494623655916,29.741666666666667,14.609408602150538,9.841666666666667,10.994086021505378,14.441666666666665,0,0,0,0.3249999999999993,49.096774193548384,7.858333333333335,20.877533273670547,25.870705091966997,20.894528076463562,1.1138888888888505,26.53633512544803,125.93611111111113,20.234139784946237,22.449444444444445,17.899193548387096,1,1,0.49999999999999994,0.8660254037844387,364.0,328.0,333.0,327.0,356.3333333333333,404.6666666666667,414.0833333333333,0,0.0,9.819354838709677
2019-02-01,259000,259.0,19.8,24.9,2.439930596732708,25.304464285714285,32.01666666666667,14.599404761904763,10.25,10.705059523809524,14.108333333333334,0,0,0,1.1083333333333307,46.25892857142857,12.975,20.234180507129427,26.967869962170234,20.01137992831541,0.4777777777777388,24.087455197132616,71.90555555555557,20.0,20.234139784946237,21.50863095238095,2,1,0.8660254037844386,0.5000000000000001,377.0,364.0,328.0,343.0,333.3333333333333,366.1666666666667,407.0833333333333,0,0.0,9.159267857142858
2019-03-01,271000,271.0,21.53010752688172,26.65833333333333,2.5247310797567337,27.343548387096774,32.96666666666666,15.601881720430109,10.733333333333334,11.741666666666667,14.149999999999999,0,0,0,8.366666666666667,38.36559139784946,1.8666666666666667,21.565448350111616,30.05177609657285,20.44336917562724,3.266666666666628,22.103491636798086,26.13055555555556,19.8,20.0,25.28844086021505,3,1,1.0,6.123233995736766e-17,259.0,377.0,364.0,350.0,302.3333333333333,322.0,400.5,0,0.0,8.260153081281072
